0,g1,g2,g3,구이,국,갈비구이,갈치구이,계란국,고등어구이,곱창구이,떡국_만두국,무국
d:/kfood\구이\곱창구이\Img_003_0202.jpg,구이,곱창구이,Img_003_0202.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0003.JPG,국,계란국,Img_014_0003.JPG,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0345.jpg,구이,갈치구이,Img_001_0345.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0160.jpg,구이,갈비구이,Img_000_0160.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0625.jpg,구이,갈치구이,Img_001_0625.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0237.jpg,국,떡국_만두국,Img_015_0237.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0845.jpg,국,떡국_만두국,Img_015_0845.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0882.jpg,국,떡국_만두국,Img_015_0882.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0590.jpg,국,계란국,Img_014_0590.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0063.JPG,국,무국,Img_016_0063.JPG,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0922.jpg,국,계란국,Img_014_0922.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0379.jpg,구이,고등어구이,Img_002_0379.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0521.jpg,국,무국,Img_016_0521.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0672.jpg,국,떡국_만두국,Img_015_0672.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0688.jpg,구이,곱창구이,Img_003_0688.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0569.jpg,구이,고등어구이,Img_002_0569.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\곱창구이\Img_003_0593.jpg,구이,곱창구이,Img_003_0593.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0895.jpg,국,떡국_만두국,Img_015_0895.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0554.jpg,구이,고등어구이,Img_002_0554.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0375.jpg,국,떡국_만두국,Img_015_0375.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0955.jpg,국,계란국,Img_014_0955.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0157.jpg,구이,곱창구이,Img_003_0157.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0451.jpg,구이,갈치구이,Img_001_0451.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0987.jpg,구이,고등어구이,Img_002_0987.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0626.jpg,국,떡국_만두국,Img_015_0626.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0776.jpg,구이,갈비구이,Img_000_0776.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0809.jpg,구이,고등어구이,Img_002_0809.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0028.jpg,국,떡국_만두국,Img_015_0028.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0089.JPG,국,무국,Img_016_0089.JPG,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0093.jpg,국,무국,Img_016_0093.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0700.jpg,국,무국,Img_016_0700.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0679.jpg,구이,곱창구이,Img_003_0679.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0401.jpg,국,계란국,Img_014_0401.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0820.jpg,구이,갈치구이,Img_001_0820.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0448.jpg,구이,곱창구이,Img_003_0448.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0048.JPG,구이,갈치구이,Img_001_0048.JPG,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0315.jpg,구이,고등어구이,Img_002_0315.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0639.jpg,국,계란국,Img_014_0639.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0587.jpg,국,떡국_만두국,Img_015_0587.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0381.jpg,구이,곱창구이,Img_003_0381.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0142.jpg,국,무국,Img_016_0142.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0070.JPG,구이,갈비구이,Img_000_0070.JPG,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0361.jpg,국,떡국_만두국,Img_015_0361.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0387.jpg,국,떡국_만두국,Img_015_0387.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0107.jpg,국,떡국_만두국,Img_015_0107.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0475.jpg,국,떡국_만두국,Img_015_0475.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0295.jpg,구이,갈치구이,Img_001_0295.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0400.jpg,구이,곱창구이,Img_003_0400.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0371.jpg,국,계란국,Img_014_0371.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0850.jpg,구이,갈치구이,Img_001_0850.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0004.jpg,국,계란국,Img_014_0004.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0096.jpg,국,무국,Img_016_0096.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0767.jpg,국,계란국,Img_014_0767.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0622.jpg,국,계란국,Img_014_0622.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0206.jpg,구이,고등어구이,Img_002_0206.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0951.jpg,구이,갈치구이,Img_001_0951.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0402.JPG,국,무국,Img_016_0402.JPG,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0631.jpg,구이,갈비구이,Img_000_0631.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0969.jpg,국,무국,Img_016_0969.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0248.jpg,국,계란국,Img_014_0248.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0443.jpg,구이,갈치구이,Img_001_0443.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0844.jpg,국,무국,Img_016_0844.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0515.jpg,국,계란국,Img_014_0515.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0540.jpg,국,계란국,Img_014_0540.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0649.jpg,국,계란국,Img_014_0649.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0018.jpg,국,무국,Img_016_0018.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0325.jpg,구이,고등어구이,Img_002_0325.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0416.jpg,구이,갈비구이,Img_000_0416.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0201.jpg,구이,갈치구이,Img_001_0201.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0110.jpg,국,계란국,Img_014_0110.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0354.jpg,국,무국,Img_016_0354.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0024.jpg,구이,고등어구이,Img_002_0024.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0078.jpg,구이,갈치구이,Img_001_0078.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0582.jpg,국,계란국,Img_014_0582.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0726.jpg,구이,고등어구이,Img_002_0726.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0541.jpg,구이,갈비구이,Img_000_0541.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0455.jpg,구이,고등어구이,Img_002_0455.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0827.jpg,구이,고등어구이,Img_002_0827.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0096.jpg,구이,고등어구이,Img_002_0096.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0803.jpg,구이,갈비구이,Img_000_0803.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0416.jpg,구이,곱창구이,Img_003_0416.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0435.jpg,구이,갈치구이,Img_001_0435.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0259.jpg,구이,고등어구이,Img_002_0259.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0477.jpg,국,계란국,Img_014_0477.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0301.jpg,구이,갈비구이,Img_000_0301.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0577.jpg,국,무국,Img_016_0577.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0988.jpg,국,무국,Img_016_0988.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0816.jpg,구이,곱창구이,Img_003_0816.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0301.jpg,구이,갈치구이,Img_001_0301.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0837.jpg,국,떡국_만두국,Img_015_0837.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0518.jpg,구이,갈치구이,Img_001_0518.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0222.jpg,구이,갈치구이,Img_001_0222.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0546.jpg,구이,고등어구이,Img_002_0546.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0440.jpg,구이,고등어구이,Img_002_0440.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0054.jpg,국,떡국_만두국,Img_015_0054.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0674.jpg,구이,갈치구이,Img_001_0674.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0498.jpg,구이,고등어구이,Img_002_0498.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0672.jpg,구이,갈비구이,Img_000_0672.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0363.jpg,구이,갈치구이,Img_001_0363.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0865.jpg,구이,갈치구이,Img_001_0865.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0694.jpg,국,무국,Img_016_0694.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0340.jpg,구이,갈비구이,Img_000_0340.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0151.jpg,구이,갈치구이,Img_001_0151.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0336.jpg,국,계란국,Img_014_0336.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0882.jpg,구이,고등어구이,Img_002_0882.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0640.jpg,국,떡국_만두국,Img_015_0640.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0251.jpg,구이,갈치구이,Img_001_0251.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0457.jpg,구이,갈치구이,Img_001_0457.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0254.jpg,구이,갈치구이,Img_001_0254.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0174.jpg,국,무국,Img_016_0174.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0268.jpg,구이,고등어구이,Img_002_0268.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0382.jpg,구이,갈치구이,Img_001_0382.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0289.jpg,구이,갈비구이,Img_000_0289.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0286.jpg,구이,곱창구이,Img_003_0286.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0787.jpg,구이,갈치구이,Img_001_0787.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0227.jpg,국,떡국_만두국,Img_015_0227.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0048.jpg,국,무국,Img_016_0048.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0097.jpg,국,계란국,Img_014_0097.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0436.jpg,국,떡국_만두국,Img_015_0436.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0453.jpg,구이,갈치구이,Img_001_0453.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0160.jpg,구이,곱창구이,Img_003_0160.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0516.jpg,국,무국,Img_016_0516.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0398.jpg,구이,고등어구이,Img_002_0398.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0764.jpg,국,떡국_만두국,Img_015_0764.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0569.jpg,구이,갈치구이,Img_001_0569.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0713.jpg,국,떡국_만두국,Img_015_0713.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0517.jpg,구이,갈치구이,Img_001_0517.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0811.jpg,구이,곱창구이,Img_003_0811.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0183.jpg,국,무국,Img_016_0183.jpg,False,True,False,False,False,False,False,False,True
